"url,""Image"",""Name_surname"",""Details"",""ID"",""Degree"",""Date"",""Structure"",""More_details"",""More_details_link""";;;;;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=14&offset=156,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18224&image=mini"",""Gerard Lyon Caen"",""Gerard Lyon Caen"",""Fascicolo N.: 87"; Laurea conferita: Giurisprudenza; Data laurea: 15/05/1990; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18224""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=14&offset=156,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18225&image=mini"",""Guido Calabresi"",""Guido Calabresi"",""Fascicolo N.: 88"; Laurea conferita: Giurisprudenza; Data laurea: 15/05/1990; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18225""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=14&offset=156,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112690&image=mini"",""Gino Calanchi"",""Gino Calanchi"",""Laurea conferita: Ingegneria Industriale"; Data laurea: 25/04/1950; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112690""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=14&offset=156,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112581&image=mini"",""Francesco Caliandro"",""Francesco Caliandro"",""Fascicolo N.: 6941"; Laurea conferita: Giurisprudenza; Data laurea: 09/01/1918; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112581""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=14&offset=156,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112539&image=mini"",""Camillo Calori Stremiti"",""Camillo Calori Stremiti"",""Laurea conferita: Economia e Commercio"; Data laurea: 07/12/1946; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112539""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=14&offset=156,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=954773961&image=mini"",""Mario Cambiucci"",""Mario Cambiucci"",""Fascicolo N.: 2317"; Laurea conferita: Pedagogia; Data laurea: 31/10/2018; Struttura proponente: Archivio storico dell'Università di Bologna;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=954773961""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=14&offset=156,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131180&image=mini"",""Aldo Camurri"",""Aldo Camurri"",""Fascicolo N.: 4723"; Laurea conferita: Medicina e Chirurgia; Data laurea: 09/01/1919; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131180""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=14&offset=156,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112382&image=mini"",""Alphonse Louis Pierre Pyramus de Candolle"",""Alphonse Louis Pierre Pyramus de Candolle"",""Laurea conferita: Botanica"; Data laurea: 13/06/1888; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112382""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=14&offset=156,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18288&image=mini"",""Renzo Canestrari"",""Renzo Canestrari"",""Fascicolo N.: 134"; Laurea conferita: Psicologia; Data laurea: 15/12/1995; Struttura proponente: Magistero;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18288""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=14&offset=156,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131181&image=mini"",""Antonio Cantele"",""Antonio Cantele"",""Fascicolo N.: 5786"; Laurea conferita: Agraria; Data laurea: 15/10/1955; Struttura proponente: Agraria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131181""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=15&offset=168,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=111545&image=mini"",""Federico Capasso"",""Federico Capasso"",""Fascicolo N.: 239"; Laurea conferita: Ingegneria Elettronica; Data laurea: 26/05/2003; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=111545""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=15&offset=168,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131182&image=mini"",""Mario Renato Capecchi"",""Mario Renato Capecchi"",""Fascicolo N.: 288"; Laurea conferita: Biotecnologie mediche; Data laurea: 12/05/2007; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131182""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=15&offset=168,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112440&image=mini"",""Angelo Capelli"",""Angelo Capelli"",""Fascicolo N.: 5355"; Laurea conferita: Agraria; Data laurea: 05/11/1942; Struttura proponente: Agraria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112440""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=15&offset=168,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131184&image=mini"",""Amedeo Caporaletti"",""Amedeo Caporaletti"",""Fascicolo N.: 292"; Laurea conferita: Ingegneria Aerospaziale; Data laurea: 26/02/2008; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131184""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=15&offset=168,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131185&image=mini"",""Tommaso Caporali"",""Tommaso Caporali"",""Fascicolo N.: 4738"; Laurea conferita: Medicina e Chirurgia; Data laurea: 09/01/1919; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131185""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=15&offset=168,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112721&image=mini"",""Marino Cappi"",""Marino Cappi"",""Fascicolo N.: 7185"; Laurea conferita: Lettere e Filosofia; Data laurea: 07/12/1946; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112721""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=15&offset=168,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131186&image=mini"",""Pietro Carcano"",""Pietro Carcano"",""Fascicolo N.: 628"; Laurea conferita: Scienze Agrarie; Data laurea: 09/01/1919; Struttura proponente: Agraria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131186""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=15&offset=168,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18316&image=mini"",""Fernando Henrique Cardoso"",""Fernando Henrique Cardoso"",""Fascicolo N.: 149"; Laurea conferita: Scienze Politiche (ind. Politico Amministrativo); Data laurea: 13/02/1997; Struttura proponente: Scienze Politiche;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18316""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=15&offset=168,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112797&image=mini"",""Alessandro Carli"",""Alessandro Carli"",""Fascicolo N.: 1346"; Laurea conferita: Medicina Veterinaria; Data laurea: 09/01/1918; Struttura proponente: Medicina Veterinaria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112797""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=15&offset=168,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112827&image=mini"",""Andrew Carnegie"",""Andrew Carnegie"",""Laurea conferita: Scienze Matematiche, Fisiche e Naturali"; Data laurea: 15/06/1911; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112827""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=15&offset=168,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112746&image=mini"",""Augusto Carnevali"",""Augusto Carnevali"",""Fascicolo N.: 6952"; Laurea conferita: Giurisprudenza; Data laurea: 09/01/1918; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112746""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=15&offset=168,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112578&image=mini"",""Giorgio Carnevali"",""Giorgio Carnevali"",""Fascicolo N.: 4753"; Laurea conferita: Ingegneria; Data laurea: 09/01/1919; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112578""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=17&offset=192,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28209&image=mini"",""Domingo Felipe Cavallo"",""Domingo Felipe Cavallo"",""Fascicolo N.: 202"; Laurea conferita: Scienze Politiche (ind. Politico Amministrativo); Data laurea: 17/10/2000; Struttura proponente: Scienze Politiche;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28209""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=17&offset=192,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112522&image=mini"",""Bruno Cavazzini"",""Bruno Cavazzini"",""Laurea conferita: Economia e Commercio"; Data laurea: 07/12/1946; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112522""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=17&offset=192,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112379&image=mini"",""Arthur Cayley"",""Arthur Cayley"",""Laurea conferita: Matematica"; Data laurea: 13/06/1888; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112379""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=17&offset=192,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112477&image=mini"",""Mario Cecchi"",""Mario Cecchi"",""Fascicolo N.: 2171"; Laurea conferita: Chimica Industriale; Data laurea: 07/12/1946; Struttura proponente: Chimica Industriale;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112477""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=17&offset=192,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112823&image=mini"",""Eduard Cech"",""Eduard Cech"",""Laurea conferita: Matematica"; Data laurea: 31/05/1960; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112823""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=17&offset=192,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112575&image=mini"",""Almo Cella"",""Almo Cella"",""Fascicolo N.: 6962"; Laurea conferita: Giurisprudenza; Data laurea: 09/01/1918; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112575""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=17&offset=192,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112740&image=mini"",""Pietro Cella"",""Pietro Cella"",""Fascicolo N.: 4781"; Laurea conferita: Ingegneria; Data laurea: 09/01/1918; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112740""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=17&offset=192,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=1682188756&image=mini"",""Oreste Celotti"",""Oreste Celotti"",""Fascicolo N.: 2095"; Laurea conferita: Pedagogia; Data laurea: 31/10/2018; Struttura proponente: Archivio storico dell'Università di Bologna;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=1682188756""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=17&offset=192,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112470&image=mini"",""Olindo Cervi"",""Olindo Cervi"",""Fascicolo N.: 2172"; Laurea conferita: Chimica Industriale; Data laurea: 25/04/1950; Struttura proponente: Chimica Industriale;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112470""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=17&offset=192,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112732&image=mini"",""Francesco Cerè"",""Francesco Cerè"",""Fascicolo N.: 4785"; Laurea conferita: Ingegneria; Data laurea: 09/01/1918; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112732""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=17&offset=192,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112354&image=mini"",""Jean Martin Charcot"",""Jean Martin Charcot"",""Laurea conferita: Medicina e Chirurgia"; Data laurea: 13/06/1888; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112354""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=17&offset=192,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131189&image=mini"",""Joseph Vincent Charyk"",""Joseph Vincent Charyk"",""Laurea conferita: Ingegneria Elettronica"; Data laurea: 14/10/1974; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131189""";;;
